filename,notes,authors,licenses,urls
"shield/heater/revised/pattern/per_bend/bg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/fg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/bg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/fg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/bg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/fg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/bg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/fg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/bg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/fg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/bg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_bend/fg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/spellcast.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/spellcast.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/thrust.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/thrust.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/walk.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/walk.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/slash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/slash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/shoot.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/shoot.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/hurt.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/hurt.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/idle.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/idle.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/jump.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/jump.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/run.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/run.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/bg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron_inverted/fg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/spellcast.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/spellcast.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/thrust.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/thrust.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/walk.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/walk.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/slash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/slash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/shoot.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/shoot.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/hurt.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/hurt.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/idle.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/idle.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/jump.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/jump.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/run.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/run.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/bg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_chevron/fg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/spellcast.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/spellcast.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/thrust.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/thrust.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/walk.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/walk.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/slash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/slash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/shoot.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/shoot.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/hurt.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/hurt.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/idle.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/idle.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/jump.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/jump.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/run.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/run.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/bg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_fess/fg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/spellcast.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/spellcast.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/thrust.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/thrust.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/walk.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/walk.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/slash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/slash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/shoot.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/shoot.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/hurt.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/hurt.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/idle.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/idle.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/jump.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/jump.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/run.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/run.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/sit.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/emote.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/climb.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/combat.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/fg/1h_backslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
"shield/heater/revised/pattern/per_pale/bg/1h_halfslash.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields" 
